Date,boarding_count,alighting_count,Event
2023-06-14,10456.0,10236.0,제1학기 종강
2023-06-15,10356.0,10140.0,"제1학기 보강기간, 제2학기 복적 및 재입학 신청, 제2학기 복학(귀) 신청"
2023-06-16,9790.0,9559.0,
2023-06-17,7994.0,7819.0,
2023-06-18,6473.0,6334.0,
2023-06-19,9028.0,8838.0,
2023-06-20,9245.0,9027.0,
2023-06-21,8987.0,8743.0,
2023-06-22,9374.0,9194.0,"하계휴가 시작, 하계 계절수업 개강"
2023-06-23,9733.0,9506.0,
2023-06-24,7945.0,7741.0,
2023-06-25,6418.0,6277.0,
2023-06-26,9090.0,8873.0,
2023-07-01,7660.0,7459.0,
2023-07-02,5927.0,5814.0,
2023-07-03,9351.0,9168.0,제1학기 성적 일괄공개
2023-07-04,9057.0,8777.0,
2023-07-05,9608.0,9381.0,제1학기 성적제출 마감
2023-07-06,9458.0,9255.0,
2023-07-07,9382.0,9198.0,
2023-07-08,7032.0,6877.0,
2023-07-09,5239.0,5089.0,
2023-07-10,9254.0,9052.0,
2023-07-11,8646.0,8398.0,
2023-07-12,9264.0,9068.0,하계 계절수업 수강신청 취소 마감(1/2선)
2023-07-13,8665.0,8401.0,
2023-07-14,8477.0,8266.0,
2023-07-15,5877.0,5766.0,
2023-07-16,5447.0,5331.0,
2023-07-17,8878.0,8699.0,
2023-07-18,8965.0,8753.0,
2023-07-19,9824.0,9628.0,
2023-07-20,9383.0,9181.0,
2023-07-21,9531.0,9353.0,
2023-07-22,7062.0,6906.0,
2023-07-23,4584.0,4460.0,
2023-07-24,9481.0,9297.0,
2023-07-25,9107.0,8935.0,
2023-07-26,9694.0,9487.0,
2023-07-27,9673.0,9482.0,
2023-07-28,9281.0,9075.0,
2023-07-29,5961.0,5811.0,
2023-07-30,5238.0,5136.0,
2023-07-31,8190.0,8011.0,
2023-08-01,8683.0,8498.0,2023학년도 대학원 후기모집 신입생 등록
2023-08-02,8712.0,8514.0,하계 계절수업 종강
2023-08-03,8944.0,8761.0,
2023-08-04,8717.0,8541.0,
2023-08-05,6411.0,6259.0,
2023-08-06,5240.0,5131.0,
2023-08-07,8082.0,7916.0,
2023-08-08,8693.0,8523.0,제2학기 수강신청
2023-08-09,8534.0,8358.0,하계 계절수업 성적제출 마감
2023-08-10,6357.0,6171.0,
2023-08-11,8703.0,8519.0,
2023-08-12,5857.0,5743.0,
2023-08-13,5038.0,4944.0,
2023-08-14,7532.0,7378.0,
2023-08-15,5404.0,5279.0,
2023-08-16,8381.0,8201.0,
2023-08-17,8242.0,8093.0,
2023-08-18,8453.0,8309.0,
2023-08-19,7134.0,6948.0,
2023-08-20,5390.0,5275.0,
2023-08-21,7933.0,7786.0,제2학기 재학생 등록
2023-08-22,7936.0,7754.0,
2023-08-23,8039.0,7827.0,
2023-08-24,8508.0,8360.0,
2023-08-25,8433.0,8273.0,2024학년도 1학기 교과목 수요조사
2023-08-26,7249.0,7095.0,
2023-08-27,6477.0,6314.0,
2023-08-28,8561.0,8361.0,
2023-08-29,9273.0,9037.0,후기 학위수여식
2023-08-30,9229.0,8986.0,
2023-08-31,9690.0,9510.0,"제1학기 종료, 하계휴가 종료"
2023-09-01,10582.0,10354.0,"제2학기 개강, 제2학기 수강신청 변경"
2023-09-02,8772.0,8546.0,
2023-09-03,7068.0,6907.0,
2023-09-04,11504.0,11250.0,2024학년도 제1학기 개설교과목 신청
2023-09-05,11563.0,11300.0,
2023-09-06,11654.0,11393.0,
2023-09-07,11866.0,11607.0,
2023-09-08,10921.0,10690.0,동계 계절수업 수요조사
2023-09-09,9700.0,9462.0,
2023-09-10,7717.0,7573.0,
2023-09-11,11181.0,10966.0,
2023-09-12,11074.0,10835.0,
2023-09-13,11365.0,11029.0,
2023-09-14,12967.0,12665.0,
2023-09-15,11159.0,10908.0,
2023-09-16,8620.0,8403.0,
2023-09-17,7150.0,7020.0,
2023-09-18,10891.0,10653.0,
2023-09-19,11069.0,10816.0,
2023-09-20,11426.0,11068.0,
2023-09-21,11526.0,11295.0,
2023-09-22,10912.0,10710.0,
2023-09-23,9082.0,8898.0,
2023-09-24,7331.0,7165.0,
2023-09-25,11173.0,10927.0,"수업일수 1/4선, 동계 계절수업 개설교과목 신청"
2023-09-26,11149.0,10829.0,
2023-09-27,11099.0,10870.0,"2024학년도 제1학기 복수전공, 연합전공 신청"
2023-09-28,3936.0,3853.0,
2023-09-29,2279.0,2250.0,
2023-09-30,2564.0,2497.0,
2023-10-01,3736.0,3641.0,
2023-10-02,5008.0,4923.0,
2023-10-03,6009.0,5878.0,
2023-10-04,10768.0,10498.0,
2023-10-05,10933.0,10704.0,
2023-10-06,10637.0,10406.0,
2023-10-07,9277.0,9035.0,
2023-10-08,6699.0,6566.0,
2023-10-09,7113.0,6977.0,
2023-10-10,10761.0,10532.0,
2023-10-11,10987.0,10739.0,
2023-10-12,11011.0,10767.0,
2023-10-13,11520.0,11277.0,
2023-10-14,9680.0,9441.0,
2023-10-15,8499.0,8312.0,
2023-10-16,10221.0,10037.0,
2023-10-17,10561.0,10336.0,
2023-10-18,10427.0,10217.0,
2023-10-19,10412.0,10154.0,
2023-10-20,10264.0,10043.0,
2023-10-21,9095.0,8884.0,
2023-10-22,7140.0,6995.0,
2023-10-23,9804.0,9623.0,"2024학년도 제1학기 부전공, 연계전공, 학생설계전공 신청"
2023-10-24,10017.0,9819.0,
2023-10-25,10364.0,10156.0,"제2학기 수강신청 취소 마감, 수업일수 2/4선"
2023-10-26,10816.0,10576.0,제2학기 자율학습일
2023-10-27,10053.0,9847.0,
2023-10-28,9541.0,9280.0,
2023-10-29,7444.0,7251.0,
2023-10-30,10360.0,10151.0,
2023-10-31,10980.0,10768.0,동계 계절수업 수강신청
2023-11-01,10439.0,10246.0,
2023-11-02,10969.0,10709.0,
2023-11-03,10728.0,10529.0,
2023-11-04,8633.0,8450.0,
2023-11-05,6314.0,6151.0,
