사용일자,노선번호,노선명,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자
20180904,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,33,84,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,50,99,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,1,84,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1267,39,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,47,596,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,71,1047,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,14,46,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,52,541,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,1,174,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,41,1130,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,14,237,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,281,6,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,1,40,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,6,236,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,28,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,91,2,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,22,82,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,1251,771,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,7,546,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,78,66,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,56,129,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,705,3545,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,22,440,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,200,23,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,0,50,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,209,516,20180907
20180904,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,144,4,20180907
20180905,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,210,31,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,12,238,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,188,538,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,65,100,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,4287,125,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,429,70,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,0,81,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,223,77,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,56,115,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,32,1174,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,52,159,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,46,64,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,20,71,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,77,1071,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,56,570,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,26,641,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,204,26,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,1250,722,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,20,92,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,6,158,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,1,207,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,38,158,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,23,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,2,38,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,369,40,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,123,6,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,127,2,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,250,8,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,478,55,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1399,48,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,518,38,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,4,597,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,280,23,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,1,54,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,159,50,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,29,476,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,104,71,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,59,118,20180908
20180905,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1076,3668,20180908
20180906,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,13,220,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,39,1166,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,48,1044,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,180,579,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,164,76,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,4379,165,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,484,60,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,3,97,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,59,78,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,52,86,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,30,628,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,47,145,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,38,79,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,28,59,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,55,597,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,51,171,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,193,33,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,1332,782,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,8,146,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,3,177,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,17,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,7,96,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,40,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,212,28,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,104,2,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,286,6,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,496,62,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1315,45,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,558,46,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,6,590,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,60,63,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,169,56,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,323,18,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,36,507,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,1,69,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,49,125,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1080,3689,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,391,36,20180909
20180906,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,109,4,20180909
20180907,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,39,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,171,647,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,4283,195,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,2,104,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,64,89,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,392,63,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,211,73,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,38,76,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,25,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,33,614,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,44,142,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,38,64,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,19,73,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,52,592,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,37,205,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,8,98,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,13,277,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,73,788,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,19,977,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,7,162,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,2,201,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,35,516,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,661,35,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,314,4,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,1038,682,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,101,1,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,697,42,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1129,15,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,560,40,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,4,44,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,166,47,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,236,20,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,228,27,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,58,110,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,399,32,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,70,62,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,8,633,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,877,3882,20180910
20180907,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,112,5,20180910
20180908,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,283,51,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,3387,101,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,286,10,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,37,314,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,68,802,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,131,66,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,29,66,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,1,142,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,17,79,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21897,기숙사구관,38,602,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,32,135,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,29,37,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,28,55,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21895,기숙사신관,23,646,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,27,285,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1037,719,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,15,48,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,1,55,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,16,476,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,5,175,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,6,89,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,200,4,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,38,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,4,196,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,114,3,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,718,468,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,41,0,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,530,18,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,288,13,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21564,기숙사구관,793,21,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21574,기숙사신관,701,18,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,111,21,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,193,31,20180911
20180908,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,12,31,20180911
