사용일자,노선번호,노선명,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자
20190104,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,15,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,309,50,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,103,9,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,186,5,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,292,5,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,359,62,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1173,53,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,486,38,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,26,432,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,269,36,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,8,64,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,155,47,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,49,115,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,73,60,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21564,대학원생활관,465,61,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,15,660,20190907
20190104,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1385,3219,20190907
20190105,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1307,51,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,87,0,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,295,8,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,1207,904,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,210,68,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,419,110,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,3804,201,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,2,18,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21895,학부생활관,75,476,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,8,76,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,57,86,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,49,80,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,138,269,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,40,87,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,47,155,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,9,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,19,153,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,93,1011,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,20,214,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,22,80,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,45,1114,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,5,238,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,309,23,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,414,75,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,556,34,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21564,대학원생활관,476,59,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,1,57,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,359,82,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,179,18,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,46,116,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,64,61,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,158,40,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,12,705,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1388,3448,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,20,466,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,159,11,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21897,대학원생활관,38,615,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,248,548,20190908
20190105,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,22,76,20190908
20190106,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,3807,164,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,187,85,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,70,106,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,3,123,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,226,606,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,14,60,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,43,182,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,76,811,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,29,979,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,3,147,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,7,214,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,1,16,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,34,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,1143,781,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,151,1,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,164,29,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,3,44,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,398,21,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,61,50,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,8,730,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,497,37,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,614,42,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21564,대학원생활관,665,44,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,524,38,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21895,학부생활관,64,536,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,1233,150,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,30,77,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,55,94,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,29,490,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,465,152,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,43,62,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,41,87,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,112,336,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,4,253,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21897,대학원생활관,33,714,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,264,3,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,175,51,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,112,3,20190909
20190106,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,1362,3845,20190909
20190107,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,9,17,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,13,64,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,2205,44,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,19,51,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,175,33,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,55,28,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,18,50,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,0,56,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,61,436,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,67,355,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,8,52,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,15,134,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,2,48,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,20,304,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21895,학부생활관,38,466,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,38,171,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21897,대학원생활관,41,422,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,9,203,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,1,18,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21738,낙성대공원.영어마을,60,12,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,258,7,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,361,289,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,0,6,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,0,31,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,162,5,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,58,1,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,24,11,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,236,12,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,597,31,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,137,28,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21564,대학원생활관,610,15,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,123,8,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,434,12,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,7,26,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21595,가족생활동,134,11,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21752,낙성대현대아파트,18,28,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,667,2462,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,12,138,20190910
20190107,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,8,374,20190910
20190108,관악02,관악02(낙성대역~서울대신공학관),21276,제1공학관,45,1,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21275,제2공학관,581,328,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,25,42,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21785,낙성대역,3018,90,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,31,221,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21844,낙성대현대아파트,23,44,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21800,낙성대입구,285,37,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21819,인헌초등학교,145,47,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21864,서울과학전시관,1,65,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21858,낙성대공원.영어마을,25,132,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21905,건설환경종합연구소,10,217,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21899,기숙사삼거리,28,239,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21892,서울대후문.연구공원,51,537,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21882,호암교수회관,9,46,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21887,가족생활동,12,168,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21897,대학원생활관,27,763,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21895,학부생활관,34,887,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21904,제2파워플랜트,6,36,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21289,유전공학연구소.반도체공동연구소,0,31,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,14,351,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21288,공동기기원,5,139,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21274,신소재연구소,7,41,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21290,에너지자원연구소,2,61,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21771,낙성대입구,8,425,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21585,BK국제관,494,14,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21915,노천강당,307,18,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21277,유전공학연구소.반도체공동연구소,90,2,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21278,교수회관입구,98,6,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21574,학부생활관,709,9,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21279,관악사삼거리,159,16,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21564,대학원생활관,768,15,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21765,인헌초등학교,15,282,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21689,서울과학전시관,147,12,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21870,호암교수회관,1,19,20190911
20190108,관악02,관악02(낙성대역~서울대신공학관),21663,인헌아파트,88,18,20190911
