사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자
20230901,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소(00019),8.0,69.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관(00022),689.0,528.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),195.0,1.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),265.0,4.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00025),70.0,2.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00027),372.0,36.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00016),19.0,206.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00017),4.0,127.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00018),5.0,252.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00031),170.0,42.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00030),496.0,85.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00028),641.0,28.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),33.0,85.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00033),135.0,54.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00034),308.0,14.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00036),36.0,64.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),12.0,755.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),2388.0,106.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00039),1790.0,3372.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),76.0,54.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),29.0,64.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),4.0,79.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),30.0,45.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),46.0,150.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),169.0,344.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),57.0,565.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),32.0,570.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),50.0,703.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00020),3.0,23.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00021),5.0,67.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00015),18.0,839.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00026),843.0,16.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00035),89.0,38.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00037),21.0,261.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),397.0,52.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),169.0,48.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),253.0,515.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00032),3.0,37.0,20230904.0
20230901,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00029),652.0,54.0,20230904.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),24.0,57.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00025),165.0,3.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),99.0,0.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소(00019),15.0,53.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),55.0,1.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관(00022),529.0,241.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00039),1398.0,3025.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00028),749.0,23.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00017),2.0,58.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00027),242.0,7.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00016),8.0,212.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00030),521.0,27.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00018),2.0,78.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00031),205.0,43.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),2194.0,100.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),25.0,54.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00033),110.0,35.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),6.0,675.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00034),396.0,17.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00036),17.0,56.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),79.0,410.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),12.0,79.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),5.0,112.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),20.0,58.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),20.0,210.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00015),25.0,450.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),34.0,235.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),34.0,563.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),19.0,572.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00021),18.0,185.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00020),3.0,32.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),109.0,552.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00026),424.0,19.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00035),85.0,25.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),107.0,30.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00037),11.0,169.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),297.0,29.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00032),12.0,33.0,20230905.0
20230902,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00029),696.0,18.0,20230905.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00036),16.0,37.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소(00019),1.0,12.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00034),202.0,11.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00017),0.0,33.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),35.0,1.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관(00022),395.0,242.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),27.0,4.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00016),5.0,159.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00025),148.0,1.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00027),171.0,15.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00033),70.0,15.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00031),101.0,11.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00018),1.0,65.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),21.0,45.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00030),443.0,37.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00028),566.0,8.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00020),1.0,21.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),11.0,64.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00039),1473.0,2205.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),2.0,448.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),1700.0,49.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),32.0,49.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),20.0,73.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),22.0,189.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),85.0,483.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),17.0,33.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),13.0,129.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),25.0,833.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),20.0,645.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),93.0,30.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00026),209.0,15.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00021),12.0,154.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00015),56.0,291.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),284.0,32.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00035),72.0,19.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00037),22.0,199.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00032),2.0,18.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),28.0,210.0,20230906.0
20230903,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00029),667.0,22.0,20230906.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00017),11.0,166.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00016),14.0,188.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00027),441.0,46.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00025),60.0,2.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소(00019),5.0,87.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),303.0,4.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관(00022),1000.0,801.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),238.0,2.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),180.0,42.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),30.0,56.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00033),136.0,42.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00030),383.0,127.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00018),15.0,340.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00031),184.0,44.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),33.0,81.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00028),410.0,68.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),72.0,76.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00034),258.0,16.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00036),41.0,98.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00039),1748.0,3306.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),15.0,725.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),2952.0,36.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),403.0,41.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),38.0,558.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),53.0,142.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),6.0,78.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),43.0,52.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),94.0,542.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),191.0,328.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00037),26.0,325.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00021),3.0,32.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),72.0,901.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00020),1.0,11.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00035),44.0,43.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00015),46.0,1117.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00026),1143.0,48.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),358.0,524.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00032),15.0,75.0,20230907.0
20230904,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00029),439.0,80.0,20230907.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),26.0,48.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00027),497.0,38.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00025),95.0,2.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소(00019),19.0,91.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),298.0,11.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관(00022),1015.0,830.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),220.0,3.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),84.0,67.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00018),7.0,315.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00016),23.0,213.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00017),11.0,166.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00028),445.0,48.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00031),184.0,62.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00030),380.0,132.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00039),2132.0,3303.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00034),264.0,16.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),24.0,86.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00033),127.0,32.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),2522.0,57.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00036),36.0,106.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),17.0,719.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),187.0,57.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),106.0,915.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),51.0,157.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),5.0,68.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),53.0,52.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),35.0,588.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),201.0,300.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),102.0,518.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),427.0,26.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00015),53.0,1155.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00020),3.0,7.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00021),9.0,43.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00037),31.0,272.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00026),1073.0,44.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00035),43.0,52.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00029),374.0,94.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),379.0,530.0,20230908.0
20230905,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00032),5.0,77.0,20230908.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00015),47.0,1165.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소(00021),2.0,47.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트(00020),0.0,13.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리(00014),72.0,884.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00008),32.0,87.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구(00025),90.0,3.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소(00019),5.0,77.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),283.0,8.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관(00022),1103.0,806.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),226.0,3.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관(00028),464.0,61.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소(00017),10.0,145.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리(00027),488.0,47.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원(00016),17.0,205.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관(00030),367.0,114.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소(00018),10.0,335.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동(00031),195.0,33.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관(00013),32.0,614.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트(00004),82.0,67.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트(00036),39.0,85.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트(00033),141.0,37.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관(00034),274.0,20.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00039),2253.0,3456.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),15.0,725.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역(00001),2444.0,88.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관(00012),110.0,470.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트(00009),31.0,56.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.관악복합평생교육센터(00005),31.0,42.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관(00006),2.0,101.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동(00010),42.0,150.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원(00011),202.0,295.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교(00003),151.0,46.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당(00026),1160.0,52.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.관악복합평생교육센터(00035),57.0,49.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교(00037),31.0,331.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구(00002),398.0,40.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관(00029),380.0,91.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00007),360.0,497.0,20230909.0
20230906,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관(00032),8.0,48.0,20230909.0
20230907,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구(00038),18.0,798.0,20230910.0
20230907,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소(00024),260.0,5.0,20230910.0
20230907,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,유회진학술정보관.제1공학관(00023),249.0,2.0,20230910.0
