사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자
20220912,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00033),21,13,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00008),12,27,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),1476,16,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),3,12,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),4,157,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을(00035),29,7,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관(00013),18,596,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동(00010),9,128,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트(00009),8,21,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원(00011),53,435,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관(00012),17,901,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00026),2456,1429,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트(00020),2,23,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리(00014),27,217,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00015),3,117,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소(00021),19,212,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교(00003),50,30,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교(00037),4,74,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구(00002),157,14,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관(00029),0,1,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00032),1,7,20220915
20220912,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00007),28,116,20220915
20220913,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을(00035),25,21,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관(00023),217,2,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관(00022),1101,819,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소(00019),14,92,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00026),4943,3534,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00039),414,965,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관(00030),99,14,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원(00016),0,21,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소(00024),285,2,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구(00025),107,3,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동(00031),38,6,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소(00017),8,120,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소(00018),10,319,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),1908,35,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관(00034),40,5,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00033),28,18,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00008),28,58,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),11,37,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),4,238,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00015),10,235,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동(00010),37,117,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을(00005),42,71,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트(00004),59,75,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관(00006),5,46,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트(00009),9,47,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소(00021),0,58,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관(00013),49,639,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원(00011),135,312,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관(00012),103,588,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트(00020),1,15,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리(00014),85,1244,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00007),222,415,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구(00002),363,37,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교(00037),6,83,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교(00003),141,37,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00032),0,8,20220916
20220913,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관(00029),0,4,20220916
20220914,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00007),231,420,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소(00017),8,137,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원(00016),0,17,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구(00025),121,1,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소(00019),14,96,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소(00024),286,7,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관(00022),1065,798,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관(00023),235,2,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00032),0,16,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트(00009),27,49,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관(00034),80,2,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동(00031),64,6,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소(00018),10,330,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00008),32,69,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관(00030),132,19,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00033),37,7,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관(00006),2,85,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),1940,30,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),9,30,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),3,270,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을(00005),27,58,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00039),546,1082,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트(00004),55,89,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교(00003),173,54,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트(00020),2,15,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관(00012),88,467,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동(00010),30,132,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원(00011),150,290,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관(00013),34,609,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리(00014),107,1195,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구(00002),344,27,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00026),4983,3784,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소(00021),8,47,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00015),9,214,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교(00037),5,170,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을(00035),34,9,20220917
20220914,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관(00029),1,2,20220917
20220915,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00007),227,442,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00032),1,15,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교(00003),150,44,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구(00002),403,37,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관(00023),210,0,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관(00022),1068,776,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소(00019),22,128,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교(00037),16,127,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트(00004),67,77,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관(00030),147,22,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원(00016),0,24,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소(00024),301,13,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구(00025),113,3,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동(00031),61,11,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소(00017),4,147,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소(00018),13,428,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00039),750,1148,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관(00034),124,11,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00033),43,11,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00008),29,65,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),2128,25,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),11,26,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),6,270,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을(00035),35,25,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관(00012),100,402,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트(00009),22,50,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을(00005),37,57,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관(00006),7,65,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원(00011),159,272,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동(00010),36,139,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00026),4706,3809,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트(00020),2,15,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관(00013),42,566,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리(00014),100,1301,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소(00021),2,58,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00015),12,278,20220918
20220915,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관(00029),1,6,20220918
20220916,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구(00025),132,9,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소(00024),278,2,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관(00023),186,2,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관(00022),732,495,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소(00019),19,89,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00015),17,281,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00039),676,1376,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00033),35,10,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소(00018),11,256,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원(00016),0,19,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소(00017),6,134,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관(00030),210,15,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동(00031),76,14,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00008),22,74,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관(00034),87,5,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),2303,44,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),15,21,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),3,300,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소(00021),8,26,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을(00005),28,60,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트(00004),58,86,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트(00009),32,64,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관(00006),15,70,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트(00020),2,12,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관(00012),50,482,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동(00010),28,141,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원(00011),138,318,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리(00014),64,1140,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관(00013),30,667,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00032),1,10,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교(00037),11,136,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00026),4765,3686,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을(00035),27,20,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교(00003),167,53,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구(00002),370,36,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00007),241,456,20220919
20220916,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관(00029),0,6,20220919
20220917,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을(00035),58,13,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관(00022),492,283,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소(00019),8,45,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00026),4425,2780,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),4,256,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소(00018),8,106,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구(00025),235,5,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관(00023),64,3,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소(00024),65,3,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소(00017),1,44,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원(00016),0,10,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),15,25,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동(00031),69,5,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관(00030),267,3,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관(00034),157,6,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00033),40,9,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00008),28,65,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00015),4,207,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트(00009),14,60,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00039),661,1403,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),1671,46,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관(00006),3,88,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트(00004),25,66,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을(00005),26,148,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소(00021),8,182,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관(00012),31,608,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동(00010),24,189,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원(00011),76,478,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트(00020),5,20,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관(00013),30,589,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리(00014),34,360,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관(00029),0,7,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교(00003),93,39,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교(00037),3,130,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구(00002),271,34,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00007),64,447,20220920
20220917,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00032),6,9,20220920
20220918,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트(00009),13,29,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동(00031),61,2,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관(00022),490,186,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소(00019),7,36,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소(00018),2,65,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관(00023),55,1,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소(00024),45,4,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소(00017),0,33,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구(00025),167,3,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원(00016),0,3,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00008),10,25,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관(00030),194,2,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00033),39,15,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),8,23,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관(00034),103,11,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관(00006),3,56,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00039),408,1044,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),3,240,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),1595,16,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을(00005),19,59,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트(00004),25,52,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교(00037),6,102,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리(00014),26,221,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원(00011),50,379,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동(00010),20,102,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관(00013),22,548,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관(00012),17,642,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소(00021),12,273,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트(00020),8,31,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을(00035),41,7,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00015),5,162,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00026),3719,2633,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00032),3,9,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구(00002),210,23,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교(00003),100,27,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관(00029),0,1,20220921
20220918,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00007),44,284,20220921
20220919,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트(00004),55,71,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00039),545,1063,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),1981,24,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소(00019),11,96,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),3,210,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소(00017),9,154,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소(00024),316,3,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관(00022),982,771,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관(00023),234,0,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원(00016),0,19,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구(00025),104,5,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),8,27,20220922
20220919,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관(00030),114,18,20220922
